,lat,lon,speed,u10,v10,dir
32987,1.5,47.0,4.7946877,0.359054,3.8578427,5.3172684
32988,1.5,48.0,4.428041,0.6082849,3.5118952,9.826538
32989,1.5,49.0,4.01833,0.86045504,3.079213,15.612488
32990,1.5,50.0,3.7096317,1.1137081,2.6501646,22.794151
32991,1.5,51.0,3.5313585,1.4455518,2.2424288,32.807316
32992,1.5,52.0,3.5470943,1.7379456,2.056899,40.195633
32993,1.5,53.0,3.5262291,1.8928059,1.8731865,45.298492
32994,1.5,54.0,3.5044975,2.0962439,1.6521368,51.756893
32995,1.5,55.0,3.5185325,2.2900898,1.4818064,57.09505
32996,1.5,56.0,3.4441116,2.323661,1.3119714,60.550323
32997,1.5,57.0,3.4145715,2.380902,1.1849257,63.54142
32998,1.5,58.0,3.3810587,2.4195788,1.1089298,65.3773
32999,1.5,59.0,3.3445642,2.4805326,1.0160823,67.724884
33000,1.5,60.0,3.2770557,2.4952297,0.8809411,70.55442
33001,1.5,61.0,3.2296066,2.4848645,0.79354554,72.28903
33002,1.5,62.0,3.161816,2.4545422,0.69970685,74.08894
33003,1.5,63.0,3.0960577,2.4417017,0.6407273,75.29652
33004,1.5,64.0,3.0413675,2.4653714,0.6159458,75.97244
33005,1.5,65.0,3.0199592,2.5291102,0.623215,76.15715
33006,1.5,66.0,3.0355465,2.5987277,0.66005665,75.74868
33007,1.5,67.0,3.0620167,2.6640136,0.6892987,75.49319
33008,1.5,68.0,3.1447222,2.779424,0.6798818,76.25465
33009,1.5,69.0,3.2949803,2.9669273,0.65510035,77.54881
33010,1.5,70.0,3.4788942,3.1807306,0.64700514,78.502106
33011,1.5,71.0,3.6209757,3.3592606,0.6549351,78.96777
33012,1.5,72.0,3.7809083,3.543206,0.6349449,79.84039
33013,1.5,73.0,3.8777332,3.6494884,0.59132975,80.7963
33014,1.5,74.0,3.9769604,3.765054,0.6129721,80.75305
33015,1.5,75.0,4.1099877,3.909394,0.69888085,79.86433
33016,1.5,76.0,4.253494,4.041822,0.7814853,79.05691
33017,1.5,77.0,4.4130354,4.1872454,0.85764676,78.424576
33018,1.5,78.0,4.5872827,4.362372,0.9729627,77.42681
33019,1.5,79.0,4.726004,4.4946456,1.1216507,75.987885
33020,1.5,80.0,4.8166933,4.5608597,1.2939638,74.160805
33021,1.5,81.0,4.859252,4.5566826,1.5009707,71.76813
33022,1.5,82.0,4.9245224,4.588242,1.6342944,70.394516
33023,1.5,83.0,4.924992,4.5393558,1.7585315,68.8238
33024,1.5,84.0,4.885467,4.4695835,1.8132157,67.91865
33025,1.5,85.0,4.765452,4.3337517,1.8059465,67.3777
33026,1.5,86.0,4.6613903,4.1832232,1.791243,66.81954
33027,1.5,87.0,4.482677,3.9745252,1.6831964,67.04753
33028,1.5,88.0,4.293749,3.7973874,1.4778414,68.735344
33029,1.5,89.0,4.131512,3.652583,1.2729822,70.78576
33030,1.5,90.0,3.8726585,3.403816,1.1457713,71.39606
33031,1.5,91.0,3.5191772,3.1224062,0.99807435,72.27357
33032,1.5,92.0,3.1565301,2.8433173,0.81353587,74.033005
33033,1.5,93.0,2.8205884,2.5581949,0.63411885,76.07827
33034,1.5,94.0,2.4684052,2.2458441,0.44214597,78.86245
33035,1.5,95.0,2.063677,1.9204983,0.09223322,87.25044
33036,1.5,96.0,1.8431393,1.6533216,-0.32541528,101.13492
33037,1.5,97.0,1.7222261,1.4871675,-0.6465817,113.49815
33038,1.5,98.0,1.4602545,1.1370689,-0.8922474,128.12094
33039,1.5,99.0,,,,
33040,1.5,100.0,,,,
33041,1.5,101.0,,,,
33042,1.5,102.0,,,,
33043,1.5,103.0,,,,
33044,1.5,104.0,,,,
33045,1.5,105.0,2.7270548,0.3434287,1.5269085,12.675896
33046,1.5,106.0,2.689971,0.61137897,1.6632061,20.18296
33047,1.5,107.0,2.5390375,0.7495311,1.7007084,23.783905
33048,1.5,108.0,2.258518,0.95513487,1.5049356,32.402
33049,1.5,109.0,,,,
33050,1.5,110.0,,,,
33051,1.5,111.0,,,,
33052,1.5,112.0,,,,
33053,1.5,113.0,,,,
33054,1.5,114.0,,,,
33055,1.5,115.0,,,,
33056,1.5,116.0,,,,
33057,1.5,117.0,,,,
33058,1.5,118.0,,,,
33059,1.5,119.0,0.8834272,-0.03946777,0.8480646,357.33545
33060,1.5,120.0,1.1342949,0.4535792,1.03822,23.599632
33061,1.5,121.0,,,,
33062,1.5,122.0,,,,
33063,1.5,123.0,0.9129134,0.24472654,0.5734871,23.109604
33064,1.5,124.0,,,,
33065,1.5,125.0,,,,
33066,1.5,126.0,2.6197445,1.0385213,2.084654,26.481316
33067,1.5,127.0,2.1176047,0.87375975,1.6420593,28.01799
33068,1.5,128.0,,,,
33069,1.5,129.0,1.3217198,-0.09175825,1.163779,355.49182
33070,1.5,130.0,1.1898557,-0.05865125,0.910844,356.31567
33071,1.5,131.0,0.99418885,-0.16880167,0.5909993,344.05957
33072,1.5,132.0,0.95395523,-0.38647258,0.3810186,314.59283
33073,1.5,133.0,0.90970874,-0.35676906,0.18078525,296.87265
33074,1.5,134.0,0.95392054,-0.45253184,-0.04224698,264.6665
33075,1.5,135.0,1.0342818,-0.7274439,-0.25520134,250.66815
33076,1.5,136.0,1.1270974,-0.8714748,-0.2669312,252.97026
33077,1.5,137.0,1.3453202,-1.1598462,-0.31517228,254.79774
33078,1.5,138.0,1.381024,-1.1994507,-0.22298567,259.46857
33079,1.5,139.0,1.5148768,-1.3546206,-0.10403514,265.6083
33080,1.5,140.0,1.608558,-1.4816338,-0.023247957,269.10107
33081,1.5,141.0,1.6611218,-1.5727555,0.020532608,270.74796
33082,1.5,142.0,1.8211671,-1.7639717,0.0463051,271.5037
33083,1.5,143.0,1.935181,-1.8858799,0.04861808,271.47675
33084,1.5,144.0,2.020704,-1.9706587,0.1254402,273.64218
33085,1.5,145.0,2.144048,-2.099683,0.27462402,277.4516
33086,1.5,146.0,2.3024309,-2.2601128,0.39307883,279.86618
33087,1.5,147.0,2.4314284,-2.3863528,0.45684958,280.8377
33088,1.5,148.0,2.5723703,-2.5218747,0.5057515,281.34
33089,1.5,149.0,2.6556942,-2.608974,0.4958389,280.7608
33090,1.5,150.0,2.8192585,-2.7622874,0.5612617,281.4854
33091,1.5,151.0,2.9160855,-2.8524806,0.59579045,281.7976
33092,1.5,152.0,3.116504,-3.049266,0.614459,281.39313
33093,1.5,153.0,3.2707412,-3.1994858,0.6189197,280.94827
33094,1.5,154.0,3.37782,-3.306078,0.64221406,280.99295
33095,1.5,155.0,3.444729,-3.3722916,0.6620392,281.1069
33096,1.5,156.0,3.50685,-3.421643,0.7307661,282.05563
33097,1.5,157.0,3.6129768,-3.5119908,0.8244397,283.21097
33098,1.5,158.0,3.7200654,-3.608373,0.888706,283.836
33099,1.5,159.0,3.8048313,-3.6936157,0.8977925,283.6617
33100,1.5,160.0,3.9643266,-3.8481665,0.9427293,283.7653
33101,1.5,161.0,4.0995364,-3.9792023,0.9810578,283.84985
33102,1.5,162.0,4.2047215,-4.078523,1.0172386,284.0046
33103,1.5,163.0,4.337908,-4.205382,1.0568888,284.1073
33104,1.5,164.0,4.496805,-4.3631816,1.0785311,283.88455
33105,1.5,165.0,4.644438,-4.5013337,1.1251202,284.0337
33106,1.5,166.0,4.727202,-4.5825543,1.1332153,283.88995
33107,1.5,167.0,4.7720194,-4.6298943,1.1221464,283.62405
33108,1.5,168.0,4.8031135,-4.6642385,1.1082687,283.36618
33109,1.5,169.0,4.8865094,-4.7462325,1.1057907,283.115
33110,1.5,170.0,4.990437,-4.850969,1.1097556,282.8858
33111,1.5,171.0,5.091615,-4.946112,1.1409802,282.98987
33112,1.5,172.0,5.2583766,-5.109637,1.1756741,282.95764
33113,1.5,173.0,5.514019,-5.367531,1.203264,282.63538
33114,1.5,174.0,5.661304,-5.51249,1.2460531,282.73718
33115,1.5,175.0,5.780977,-5.628519,1.2850424,282.86072
33116,1.5,176.0,5.90605,-5.739598,1.365334,283.3808
33117,1.5,177.0,6.016291,-5.842013,1.4188617,283.6512
33118,1.5,178.0,6.1129174,-5.929886,1.4690853,283.91446
33119,1.5,179.0,6.201227,-6.0140457,1.4978317,283.9853
32400,0.5,-180.0,6.1749988,-6.104549,0.8982881,278.37103
32401,0.5,-179.0,6.219425,-6.1539,0.8764806,278.10593
32402,0.5,-178.0,6.254829,-6.1965985,0.8388128,277.70908
32403,0.5,-177.0,6.261007,-6.2063446,0.81766605,277.5053
32404,0.5,-176.0,6.2977996,-6.244248,0.81304026,277.41855
32405,0.5,-175.0,6.395519,-6.3410935,0.8272483,277.43274
32406,0.5,-174.0,6.5000014,-6.44289,0.8528557,277.5405
32407,0.5,-173.0,6.5765934,-6.515447,0.8863931,277.74722
32408,0.5,-172.0,6.646857,-6.5828986,0.9149742,277.913
32409,0.5,-171.0,6.711922,-6.644316,0.9491725,278.12997
32410,0.5,-170.0,6.794599,-6.7229075,0.98287517,278.3176
32411,0.5,-169.0,6.8704267,-6.7932982,1.0223602,278.55853
32412,0.5,-168.0,6.921021,-6.8349137,1.0816702,278.99286
32413,0.5,-167.0,6.9585404,-6.8629155,1.14478,279.47012
32414,0.5,-166.0,6.993517,-6.8899894,1.1943427,279.8342
32415,0.5,-165.0,7.020674,-6.903603,1.2693477,280.41846
32416,0.5,-164.0,7.042969,-6.910875,1.3483176,281.03976
32417,0.5,-163.0,7.082051,-6.939959,1.4028364,281.42773
32418,0.5,-162.0,7.0977516,-6.948004,1.4419912,281.72473
32419,0.5,-161.0,7.128389,-6.9705906,1.479824,281.9857
32420,0.5,-160.0,7.230371,-7.0651155,1.5229435,282.16446
32421,0.5,-159.0,7.351492,-7.1741834,1.5893575,282.49146
32422,0.5,-158.0,7.4403176,-7.2516913,1.6437112,282.7712
32423,0.5,-157.0,7.4709725,-7.2724214,1.6855092,283.0489
32424,0.5,-156.0,7.422611,-7.221369,1.6898046,283.1703
32425,0.5,-155.0,7.403171,-7.1930575,1.7243334,283.48065
32426,0.5,-154.0,7.384976,-7.1687694,1.7436627,283.67062
32427,0.5,-153.0,7.356682,-7.124987,1.7983469,284.1656
32428,0.5,-152.0,7.3368797,-7.081515,1.8875599,284.92505
32429,0.5,-151.0,7.329453,-7.0539775,1.9633907,285.55392
32430,0.5,-150.0,7.359492,-7.070995,2.017414,285.9239
32431,0.5,-149.0,7.327708,-7.0375786,2.0243528,286.04782
32432,0.5,-148.0,7.2816606,-6.9925594,2.0212138,286.12204
32433,0.5,-147.0,7.2440734,-6.963938,1.9899896,285.94763
32434,0.5,-146.0,7.26218,-6.9863706,1.9775988,285.80496
32435,0.5,-145.0,7.3481603,-7.0709953,1.9914762,285.72934
32436,0.5,-144.0,7.414657,-7.137983,1.9995714,285.6492
32437,0.5,-143.0,7.454666,-7.1713986,2.029144,285.79883
32438,0.5,-142.0,7.474322,-7.1799073,2.0735853,286.10892
32439,0.5,-141.0,7.441482,-7.1376724,2.103488,286.42035
32440,0.5,-140.0,7.401464,-7.080277,2.1555288,286.9324
32441,0.5,-139.0,7.3228683,-6.974149,2.2302034,287.7333
32442,0.5,-138.0,7.175371,-6.7959275,2.3004172,288.70093
32443,0.5,-137.0,6.9861283,-6.5866113,2.328007,289.46573
32444,0.5,-136.0,6.8601365,-6.449388,2.3379195,289.92572
32445,0.5,-135.0,6.7448654,-6.325468,2.339076,290.29373
32446,0.5,-134.0,6.6753335,-6.2485795,2.3415544,290.54266
32447,0.5,-133.0,6.652426,-6.229242,2.324042,290.45984
32448,0.5,-132.0,6.5672264,-6.148021,2.2982695,290.4969
32449,0.5,-131.0,6.458016,-6.051794,2.245733,290.35916
32450,0.5,-130.0,6.3293843,-5.935765,2.1917098,290.26605
32451,0.5,-129.0,6.3584065,-5.962219,2.2059176,290.3036
32452,0.5,-128.0,6.293571,-5.9012656,2.1786582,290.2634
32453,0.5,-127.0,6.2763534,-5.87512,2.1898925,290.44244
32454,0.5,-126.0,6.318808,-5.886259,2.2620888,291.02176
32455,0.5,-125.0,6.287678,-5.815558,2.348493,291.9903
32456,0.5,-124.0,6.1544013,-5.6416698,2.417881,293.1988
32457,0.5,-123.0,6.0569816,-5.484024,2.5282404,294.7506
32458,0.5,-122.0,5.967419,-5.334114,2.6394262,296.32712
32459,0.5,-121.0,5.8110423,-5.1497054,2.6577642,297.29828
32460,0.5,-120.0,5.6138167,-4.9413166,2.6341395,298.0614
32461,0.5,-119.0,5.558317,-4.8543725,2.6881628,298.97598
32462,0.5,-118.0,5.6747193,-4.8973804,2.8545284,300.23657
32463,0.5,-117.0,5.74235,-4.856538,3.055753,302.17825
32464,0.5,-116.0,5.83387,-4.843697,3.2454128,303.82318
32465,0.5,-115.0,5.814322,-4.750874,3.3451993,305.15027
32466,0.5,-114.0,5.724539,-4.6077714,3.390962,306.3502
32467,0.5,-113.0,5.616732,-4.455541,3.414587,307.46542
32468,0.5,-112.0,5.6192584,-4.389946,3.499009,308.5566
32469,0.5,-111.0,5.667105,-4.3582306,3.613664,309.66412
32470,0.5,-110.0,5.716142,-4.3410587,3.7116327,310.53064
32471,0.5,-109.0,5.6466517,-4.1951714,3.7689602,311.93665
32472,0.5,-108.0,5.6188426,-4.0406203,3.888737,313.90265
32473,0.5,-107.0,5.475628,-3.7567356,3.9610984,316.51678
32474,0.5,-106.0,5.4515586,-3.5605686,4.1026826,319.04648
32475,0.5,-105.0,5.464541,-3.4146812,4.2411275,321.16122
32476,0.5,-104.0,5.4875374,-3.246671,4.3962593,323.55383
32477,0.5,-103.0,5.6753182,-3.1977837,4.6716623,325.6081
32478,0.5,-102.0,5.681732,-3.0078056,4.802839,327.9429
32479,0.5,-101.0,5.62458,-2.8295844,4.842819,329.7029
32480,0.5,-100.0,5.644751,-2.6550763,4.9622655,331.85083
32481,0.5,-99.0,5.567332,-2.4146636,4.999603,334.2208
32482,0.5,-98.0,5.5458546,-2.2335036,5.0590777,336.1793
32483,0.5,-97.0,5.674267,-2.0316126,5.2786403,338.9496
32484,0.5,-96.0,5.8511386,-1.8538557,5.526289,341.45538
32485,0.5,-95.0,5.963753,-1.6077191,5.7233834,344.30975
32486,0.5,-94.0,5.9839807,-1.3215137,5.822344,347.21207
32487,0.5,-93.0,6.027701,-0.7925749,5.9685535,352.43585
32488,0.5,-92.0,5.677919,0.54485554,5.646891,5.511284
32489,0.5,-91.0,4.3547053,-0.97450876,4.221468,347.00122
32490,0.5,-90.0,5.75775,-0.86807126,5.688194,351.32306
32491,0.5,-89.0,5.908888,0.042062122,5.906105,0.4080429
32492,0.5,-88.0,5.8996887,0.43532392,5.8808274,4.2335587
32493,0.5,-87.0,5.927187,0.65531534,5.8890877,6.3495407
32494,0.5,-86.0,5.9492764,0.9291444,5.874054,8.988449
32495,0.5,-85.0,5.993601,1.414456,5.8216825,13.656174
32496,0.5,-84.0,6.0162673,1.9308634,5.692489,18.73668
32497,0.5,-83.0,6.0559525,2.5272539,5.497873,24.687225
32498,0.5,-82.0,6.1267147,3.2221916,5.2090874,31.739746
32499,0.5,-81.0,6.266827,4.0653377,4.766658,40.459854
32500,0.5,-80.0,,,,
32501,0.5,-79.0,,,,
32502,0.5,-78.0,,,,
32503,0.5,-77.0,,,,
32504,0.5,-76.0,,,,
32505,0.5,-75.0,,,,
32506,0.5,-74.0,,,,
32507,0.5,-73.0,,,,
32508,0.5,-72.0,,,,
32509,0.5,-71.0,,,,
32510,0.5,-70.0,,,,
32511,0.5,-69.0,,,,
32512,0.5,-68.0,,,,
32513,0.5,-67.0,,,,
32514,0.5,-66.0,,,,
32515,0.5,-65.0,,,,
32516,0.5,-64.0,,,,
32517,0.5,-63.0,,,,
32518,0.5,-62.0,,,,
32519,0.5,-61.0,,,,
32520,0.5,-60.0,,,,
32521,0.5,-59.0,,,,
32522,0.5,-58.0,,,,
32523,0.5,-57.0,,,,
32524,0.5,-56.0,,,,
32525,0.5,-55.0,,,,
32526,0.5,-54.0,,,,
32527,0.5,-53.0,,,,
32528,0.5,-52.0,,,,
32529,0.5,-51.0,,,,
32530,0.5,-50.0,,,,
32531,0.5,-49.0,6.313577,-5.986199,-1.9267865,252.15811
32532,0.5,-48.0,6.5083632,-6.277819,-1.6004986,255.6974
32533,0.5,-47.0,6.4010677,-6.26405,-1.1608773,259.50085
32534,0.5,-46.0,6.4492893,-6.3678575,-0.81575567,262.69986
32535,0.5,-45.0,6.62647,-6.580269,-0.5045019,265.61578
32536,0.5,-44.0,6.8942494,-6.870032,-0.07528877,269.37213
32537,0.5,-43.0,7.2057915,-7.1653657,0.5087252,274.06107
32538,0.5,-42.0,7.43065,-7.3041363,1.2392796,279.62958
32539,0.5,-41.0,7.5090833,-7.214407,1.9947805,285.4561
32540,0.5,-40.0,7.4843125,-6.9634743,2.661564,290.91776
32541,0.5,-39.0,7.353512,-6.6048665,3.147279,295.4782
32542,0.5,-38.0,7.189732,-6.2454853,3.471419,299.06656
32543,0.5,-37.0,6.9754014,-5.8562465,3.6952772,302.25183
32544,0.5,-36.0,6.776159,-5.5093956,3.8480957,304.93277
32545,0.5,-35.0,6.58342,-5.2046256,3.934665,307.08905
32546,0.5,-34.0,6.4742203,-5.0096965,4.007357,308.657
32547,0.5,-33.0,6.368601,-4.829619,4.066502,310.0971
32548,0.5,-32.0,6.280763,-4.6874447,4.1025176,311.19287
32549,0.5,-31.0,6.2374597,-4.5881233,4.1537323,312.15524
32550,0.5,-30.0,6.2046237,-4.50319,4.2019734,313.01825
32551,0.5,-29.0,6.150637,-4.434346,4.1965213,313.4216
32552,0.5,-28.0,6.1052475,-4.3457,4.2186594,314.15015
32553,0.5,-27.0,6.0700974,-4.2169843,4.295481,315.52832
32554,0.5,-26.0,6.095407,-4.1572685,4.389981,316.55957
32555,0.5,-25.0,6.079718,-4.0692406,4.4535866,317.58206
32556,0.5,-24.0,6.0339646,-3.9145353,4.5314,319.17728
32557,0.5,-23.0,6.079355,-3.876632,4.6293693,320.0572
32558,0.5,-22.0,6.1106415,-3.8500226,4.700409,320.6797
32559,0.5,-21.0,6.1084456,-3.835171,4.715443,320.8778
32560,0.5,-20.0,6.0211825,-3.7341483,4.6891747,321.4685
32561,0.5,-19.0,5.889872,-3.5308654,4.68141,322.97525
32562,0.5,-18.0,5.857966,-3.3428977,4.7742577,325.00058
32563,0.5,-17.0,5.8421364,-3.1809208,4.868096,326.8385
32564,0.5,-16.0,5.859136,-3.0619524,4.966065,328.34305
32565,0.5,-15.0,5.868585,-2.911269,5.064199,330.10657
32566,0.5,-14.0,5.8625617,-2.7502203,5.140526,331.85287
32567,0.5,-13.0,5.8499627,-2.5814364,5.204792,333.6198
32568,0.5,-12.0,5.8167443,-2.4404995,5.236347,335.01123
32569,0.5,-11.0,5.7785087,-2.276357,5.274015,336.6541
32570,0.5,-10.0,5.731975,-2.1069543,5.293344,338.29553
32571,0.5,-9.0,5.671999,-1.9561162,5.292518,339.71567
32572,0.5,-8.0,5.5900016,-1.773254,5.2776494,341.42798
32573,0.5,-7.0,5.528948,-1.5416597,5.2897096,343.7515
32574,0.5,-6.0,5.4749246,-1.2276073,5.312839,346.98932
32575,0.5,-5.0,5.483394,-0.8396054,5.387348,351.14185
32576,0.5,-4.0,5.429931,-0.3954455,5.371653,355.78964
32577,0.5,-3.0,5.406086,0.048095625,5.350672,0.515007
32578,0.5,-2.0,5.3794074,0.45311508,5.2930136,4.892952
32579,0.5,-1.0,5.3311176,0.75726634,5.199671,8.286156
32580,0.5,0.0,5.3183937,0.9624061,5.1547337,10.575562
32581,0.5,1.0,5.2749767,1.1019505,5.0841894,12.229172
32582,0.5,2.0,5.2546883,1.3774815,5.000263,15.4019165
32583,0.5,3.0,5.2283053,1.6725053,4.8846173,18.901337
32584,0.5,4.0,5.1644,1.886463,4.742537,21.69143
32585,0.5,5.0,5.0306478,2.0606616,4.5351996,24.435661
32586,0.5,6.0,4.903211,2.2362523,4.3270364,27.330341
32587,0.5,7.0,4.655884,2.3214953,4.0000877,30.129215
32588,0.5,8.0,4.493791,2.4508293,3.74484,33.202946
32589,0.5,9.0,4.2024426,2.5831025,3.2875414,38.157597
32590,0.5,10.0,,,,
32591,0.5,11.0,,,,
32592,0.5,12.0,,,,
32593,0.5,13.0,,,,
32594,0.5,14.0,,,,
32595,0.5,15.0,,,,
32596,0.5,16.0,,,,
32597,0.5,17.0,,,,
32598,0.5,18.0,,,,
32599,0.5,19.0,,,,
32600,0.5,20.0,,,,
32601,0.5,21.0,,,,
32602,0.5,22.0,,,,
32603,0.5,23.0,,,,
32604,0.5,24.0,,,,
32605,0.5,25.0,,,,
32606,0.5,26.0,,,,
32607,0.5,27.0,,,,
32608,0.5,28.0,,,,
32609,0.5,29.0,,,,
32610,0.5,30.0,,,,
32611,0.5,31.0,,,,
32612,0.5,32.0,,,,
32613,0.5,33.0,,,,
32614,0.5,34.0,,,,
32615,0.5,35.0,,,,
32616,0.5,36.0,,,,
32617,0.5,37.0,,,,
32618,0.5,38.0,,,,
32619,0.5,39.0,,,,
32620,0.5,40.0,,,,
32621,0.5,41.0,,,,
32622,0.5,42.0,,,,
32623,0.5,43.0,,,,
32624,0.5,44.0,,,,
32625,0.5,45.0,5.181559,-0.8182561,4.4382224,349.55392
32626,0.5,46.0,4.7933273,-0.4788319,4.1319246,353.3897
32627,0.5,47.0,4.4554677,-0.13430233,3.8955107,358.02545
32628,0.5,48.0,4.029505,0.17093194,3.6011078,2.7175903
32629,0.5,49.0,3.6268113,0.45187744,3.274655,7.8567657
32630,0.5,50.0,3.4103448,0.71100944,2.9906604,13.373413
32631,0.5,51.0,3.361273,1.0153154,2.6404173,21.033173
32632,0.5,52.0,3.3587444,1.2401028,2.3387458,27.934448
32633,0.5,53.0,3.3929558,1.5154787,2.111253,35.67117
32634,0.5,54.0,3.4080265,1.7346967,1.9075502,42.2829
32635,0.5,55.0,3.4500206,1.9087406,1.7173945,48.020622
32636,0.5,56.0,3.3826694,1.971551,1.5024575,52.69011
32637,0.5,57.0,3.3405418,2.0411685,1.3489784,56.539867
32638,0.5,58.0,3.3621757,2.148225,1.2685215,59.43826
32639,0.5,59.0,3.3838654,2.249093,1.1786478,62.343002
32640,0.5,60.0,3.3667672,2.2863772,1.0747312,64.82373
32641,0.5,61.0,3.3286784,2.291792,0.94239885,67.64723
32642,0.5,62.0,3.297018,2.3160806,0.83418703,70.192406
32643,0.5,63.0,3.2381449,2.3248987,0.7545562,72.018936
32644,0.5,64.0,3.1649787,2.3160803,0.7205232,72.7193
32645,0.5,65.0,3.1547124,2.3997762,0.77339005,72.137115
32646,0.5,66.0,3.1646335,2.4664543,0.83369136,71.32413
32647,0.5,67.0,3.198878,2.5356078,0.8892017,70.67496
32648,0.5,68.0,3.216343,2.6094024,0.8982881,71.00395
32649,0.5,69.0,3.2898452,2.7353327,0.8979576,71.82597
32650,0.5,70.0,3.3862724,2.8960721,0.8825932,73.051125
32651,0.5,71.0,3.5183017,3.0880616,0.8465777,74.66929
32652,0.5,72.0,3.694811,3.2927372,0.86359423,75.303894
32653,0.5,73.0,3.8261328,3.4429567,0.92819095,74.912254
32654,0.5,74.0,3.9540355,3.5879161,0.9599111,75.02188
32655,0.5,75.0,4.1290417,3.7721703,1.0324379,74.69309
32656,0.5,76.0,4.2427917,3.8841772,1.1333805,73.73306
32657,0.5,77.0,4.345444,3.994482,1.2082202,73.17088
32658,0.5,78.0,4.456181,4.1188655,1.264887,72.92849
32659,0.5,79.0,4.5152993,4.1832232,1.3491436,72.12482
32660,0.5,80.0,4.5849895,4.222673,1.4773458,70.71709
32661,0.5,81.0,4.603826,4.2055006,1.6052176,69.108406
32662,0.5,82.0,4.6191354,4.1833777,1.7089688,67.7793
32663,0.5,83.0,4.5489106,4.0662656,1.7950426,66.18106
32664,0.5,84.0,4.515568,4.013201,1.8320497,65.46303
32665,0.5,85.0,4.3366675,3.812394,1.7834783,64.929306
32666,0.5,86.0,4.1823688,3.659854,1.6863352,65.26137
32667,0.5,87.0,3.982672,3.4711132,1.5186481,66.370125
32668,0.5,88.0,3.8044097,3.2914994,1.3251883,68.069824
32669,0.5,89.0,3.6667032,3.1378772,1.1850911,69.309814
32670,0.5,90.0,3.4288893,2.927168,0.98023176,71.48566
32671,0.5,91.0,3.1561787,2.6859818,0.8155184,73.11065
32672,0.5,92.0,2.866949,2.4543874,0.6529527,75.10239
32673,0.5,93.0,2.6812255,2.2930295,0.47683987,78.252655
32674,0.5,94.0,2.4891882,2.132909,0.27759776,82.58465
32675,0.5,95.0,2.2498455,1.8846064,0.023010612,89.30047
32676,0.5,96.0,2.0903833,1.6590457,-0.2851042,99.75094
32677,0.5,97.0,1.9249291,1.5371376,-0.6062706,111.52503
32678,0.5,98.0,1.177543,0.97617483,-0.36176124,110.33423
32679,0.5,99.0,,,,
32680,0.5,100.0,,,,
32681,0.5,101.0,,,,
32682,0.5,102.0,,,,
32683,0.5,103.0,,,,
32684,0.5,104.0,,,,
32685,0.5,105.0,2.4935076,-0.14714289,1.6189299,354.8067
32686,0.5,106.0,2.669159,0.13473082,1.7700962,4.3526764
32687,0.5,107.0,2.6640484,0.31805706,1.8373362,9.821022
32688,0.5,108.0,2.5043972,0.5612543,1.7112818,18.158104
32689,0.5,109.0,,,,
32690,0.5,110.0,,,,
32691,0.5,111.0,,,,
32692,0.5,112.0,,,,
32693,0.5,113.0,,,,
32694,0.5,114.0,,,,
32695,0.5,115.0,,,,
32696,0.5,116.0,,,,
32697,0.5,117.0,,,,
32698,0.5,118.0,,,,
32699,0.5,119.0,0.93393534,0.49256504,0.71953183,34.39411
32700,0.5,120.0,,,,
32701,0.5,121.0,,,,
32702,0.5,122.0,,,,
32703,0.5,123.0,1.448946,-1.1219432,0.87681085,308.00803
32704,0.5,124.0,,,,
32705,0.5,125.0,,,,
32706,0.5,126.0,2.0271294,0.72740823,1.7672876,22.371864
32707,0.5,127.0,1.8505055,0.45311508,1.388298,18.075745
32708,0.5,128.0,,,,
32709,0.5,129.0,1.221825,-0.032660723,1.0828266,358.27234
32710,0.5,130.0,1.1435002,-0.1106324,1.0311161,353.87595
32711,0.5,131.0,0.6780605,-0.18736638,0.505421,339.65958
32712,0.5,132.0,0.8231385,-0.5057506,0.483283,313.69864
32713,0.5,133.0,0.88555413,-0.3075727,0.18458502,300.96942
32714,0.5,134.0,1.0745615,-0.5261718,-0.06570665,262.88193
32715,0.5,135.0,1.2124958,-0.8142338,-0.21340346,255.31361
32716,0.5,136.0,1.2113261,-0.89669186,-0.1408767,261.0714
32717,0.5,137.0,1.4042355,-1.2102803,-0.14649384,263.09842
32718,0.5,138.0,1.4494429,-1.298153,-0.027378162,268.7918
32719,0.5,139.0,1.6130365,-1.4856564,0.0392011,271.51147
32720,0.5,140.0,1.6788325,-1.5739932,0.09801555,273.56332
32721,0.5,141.0,1.7562709,-1.6383508,0.11238869,273.92426
32722,0.5,142.0,1.8389282,-1.7392191,0.14245681,274.68256
32723,0.5,143.0,2.0067892,-1.9194511,0.15567355,274.63672
32724,0.5,144.0,2.0918872,-2.0107272,0.15815158,274.49728
32725,0.5,145.0,2.315851,-2.2514493,0.19168906,274.86646
32726,0.5,146.0,2.3500373,-2.3077621,0.34037718,278.3902
32727,0.5,147.0,2.435858,-2.396099,0.38283587,279.0777
32728,0.5,148.0,2.6326244,-2.59273,0.41075623,279.00232
32729,0.5,149.0,2.7409694,-2.7072124,0.37061045,277.7952
32730,0.5,150.0,2.9014046,-2.8657856,0.39423534,277.8328
32731,0.5,151.0,3.02821,-2.9968212,0.38300112,277.28305
32732,0.5,152.0,3.2188683,-3.1869545,0.38647056,276.9143
32733,0.5,153.0,3.3821814,-3.3535721,0.35260272,276.00217
32734,0.5,154.0,3.4923427,-3.4635684,0.3463247,275.71005
